c_personid,c_year,c_index_year
127959,1547,1517
128806,1547,1517
129178,1550,1517
129418,1550,1517
129685,1547,1517
129837,1547,1517
129886,1550,1517
130064,1547,1517
130076,1547,1517
130081,1547,1517
130265,1547,1517
130269,1547,1517
130380,1547,1517
130443,1547,1517
130476,1547,1517
130572,1547,1517
130774,1544,1517
130868,1550,1517
130974,1547,1517
131105,1547,1517
131268,0,1517
131268,1547,1517
131333,1547,1517
131365,1547,1517
132527,1547,1517
132627,1547,1517
132853,0,1517
132853,1547,1517
132856,1544,1517
133155,1547,1517
133191,1547,1517
133442,1547,1517
202890,1535,1517
202929,1535,1517
203077,1538,1517
203093,1538,1517
203147,1538,1517
203204,1538,1517
203217,1538,1517
203273,1541,1517
203376,1541,1517
203383,1541,1517
203487,0,1517
203487,1544,1517
203534,1544,1517
203583,1544,1517
203584,1544,1517
203586,1544,1517
203696,1547,1517
203700,1547,1517
203702,1547,1517
203704,1547,1517
203709,1547,1517
203714,1547,1517
203742,0,1517
203742,1547,1517
203762,1547,1517
203771,0,1517
203771,1547,1517
203774,1547,1517
203779,1547,1517
203782,0,1517
203782,1547,1517
203784,1547,1517
203800,0,1517
203800,1547,1517
203811,1547,1517
203819,1547,1517
203843,1547,1517
203865,1547,1517
203870,1547,1517
203885,1547,1517
203935,1550,1517
203939,0,1517
203939,1550,1517
203954,1550,1517
203956,1550,1517
203965,1550,1517
203968,1550,1517
203971,1550,1517
203978,1550,1517
203991,1550,1517
203992,1550,1517
204006,1550,1517
204021,1550,1517
204041,1550,1517
204048,1550,1517
204058,1550,1517
204060,0,1517
204060,1550,1517
204100,1550,1517
204109,1550,1517
204117,1550,1517
204119,1550,1517
204138,1553,1517
204160,1553,1517
204191,1553,1517
204215,1553,1517
204219,1553,1517
204260,1553,1517
204306,1553,1517
204335,1553,1517
204362,1553,1517
204383,1553,1517
204429,1553,1517
204430,1553,1517
204464,1556,1517
204487,1556,1517
204491,1556,1517
204518,1556,1517
204531,1556,1517
204551,0,1517
204551,1556,1517
204562,1556,1517
204595,1556,1517
204628,1556,1517
204835,1559,1517
205051,1562,1517
205461,1565,1517
298969,0,1517
315120,0,1517
315460,0,1517
338822,1547,1517
345127,1547,1517
345555,1547,1517
348598,1547,1517
349438,1547,1517
351718,1547,1517
351794,0,1517
351794,1547,1517
355139,1547,1517
361021,1547,1517
361742,1547,1517
361920,1547,1517
363202,1547,1517
363399,1547,1517
368285,1547,1517
368751,1547,1517
369612,1547,1517
373566,1547,1517
385144,1547,1517
562079,1547,1517
124733,1547,1518
126518,1544,1518
126770,1544,1518
127064,0,1518
127064,1553,1518
128304,1532,1518
129150,1565,1518
129692,1544,1518
130185,1553,1518
130723,1547,1518
131052,1556,1518
131926,1541,1518
133206,1550,1518
203085,1538,1518
203140,1538,1518
203304,1541,1518
203318,1541,1518
203321,1541,1518
203377,1541,1518
203422,1541,1518
203490,1544,1518
203518,1544,1518
203563,1544,1518
203595,1544,1518
203596,1544,1518
203615,1544,1518
203642,1544,1518
203654,1544,1518
203660,1544,1518
203735,1547,1518
203738,1547,1518
203795,0,1518
203795,1547,1518
203798,1547,1518
203832,1547,1518
203836,1547,1518
203842,1547,1518
203857,1547,1518
203879,1547,1518
203907,1550,1518
203920,1550,1518
203945,0,1518
203945,1550,1518
203963,1550,1518
203967,1550,1518
203986,1550,1518
204013,1550,1518
204016,1550,1518
204062,1550,1518
204088,1550,1518
204090,1550,1518
204124,1550,1518
204187,1553,1518
204209,1553,1518
204220,1553,1518
204246,1553,1518
204255,0,1518
204255,1553,1518
204256,1553,1518
204268,1553,1518
204350,1553,1518
204388,1553,1518
204393,1553,1518
204413,1553,1518
204466,1556,1518
204472,1556,1518
204498,1556,1518
204514,1556,1518
204537,1556,1518
204579,1556,1518
204609,1556,1518
204621,1556,1518
204642,1556,1518
204649,1556,1518
204915,1559,1518
204944,1559,1518
212656,0,1518
34715,1544,1519
124375,1547,1519
126560,1553,1519
129649,1541,1519
130940,1550,1519
132261,0,1519
132261,1544,1519
132722,1565,1519
132781,1556,1519
132965,1556,1519
203046,1538,1519
203175,1538,1519
203358,1541,1519
203363,1541,1519
203367,1541,1519
203478,1544,1519
203519,1544,1519
203539,1544,1519
203668,1544,1519
203671,1544,1519
203721,1547,1519
203728,1547,1519
203749,1547,1519
203769,1547,1519
203780,1547,1519
203783,1547,1519
203793,1547,1519
203823,1547,1519
203858,1547,1519
203877,1547,1519
203925,1550,1519
203941,1550,1519
203952,1550,1519
203990,1550,1519
203994,1550,1519
204002,1550,1519
204027,1550,1519
204030,1550,1519
204085,1550,1519
204099,1550,1519
204115,1550,1519
204122,1550,1519
204145,1553,1519
204149,1553,1519
204151,1553,1519
204171,0,1519
204171,1553,1519
204175,1553,1519
204180,1553,1519
204202,1553,1519
204234,1553,1519
204248,1553,1519
204269,1553,1519
204274,1553,1519
204304,1553,1519
204317,1553,1519
204337,1553,1519
204344,1553,1519
204349,1553,1519
204351,1553,1519
204356,1553,1519
204359,1553,1519
204360,1553,1519
204367,1553,1519
204381,1553,1519
204409,1553,1519
204416,1553,1519
204444,1556,1519
204492,1556,1519
204503,1556,1519
204517,1556,1519
204524,1556,1519
204543,1556,1519
204570,1556,1519
204575,1556,1519
204592,1556,1519
204606,1556,1519
204625,1556,1519
204632,1556,1519
204635,1556,1519
204728,1559,1519
204763,1559,1519
204770,1559,1519
204852,1559,1519
204859,1559,1519
204863,1559,1519
204870,1559,1519
205007,1562,1519
205088,1562,1519
205393,1565,1519
205415,1565,1519
226007,0,1519
308823,0,1519
312777,0,1519
343687,1549,1519
29638,1550,1520
34620,1550,1520
34665,1550,1520
68336,1550,1520
68823,1550,1520
124884,1550,1520
124973,1544,1520
126340,1553,1520
126470,1550,1520
126744,1550,1520
126801,1550,1520
126840,1553,1520
126886,1565,1520
126923,1550,1520
127143,1550,1520
127165,1550,1520
127228,0,1520
127228,1550,1520
127632,1550,1520
127689,1550,1520
128129,1550,1520
128277,0,1520
128277,1550,1520
128416,1550,1520
128453,1550,1520
129032,1547,1520
129258,1550,1520
129293,1550,1520
129371,1550,1520
129391,1550,1520
129516,1550,1520
129638,1550,1520
129640,1550,1520
129792,1550,1520
129968,1550,1520
129999,1550,1520
130027,1550,1520
130103,1562,1520
130473,1550,1520
130492,1559,1520
130642,1550,1520
130841,1550,1520
130847,1550,1520
131042,1550,1520
131170,1550,1520
131193,1550,1520
131561,1550,1520
132011,1550,1520
132240,1550,1520
132389,1550,1520
132494,1550,1520
132714,1544,1520
132957,1550,1520
133010,1550,1520
133072,1550,1520
133185,1550,1520
133488,1550,1520
133632,1550,1520
133636,1547,1520
135088,1550,1520
203249,1538,1520
203446,1541,1520
203641,1544,1520
203673,1544,1520
203687,1544,1520
203736,1547,1520
203743,1547,1520
203752,1547,1520
203753,1547,1520
203788,1547,1520
203812,1547,1520
203828,1547,1520
203839,1547,1520
203847,1547,1520
203905,1550,1520
203923,0,1520
203923,1550,1520
203940,1550,1520
203984,1550,1520
204004,1550,1520
204022,1550,1520
204025,1550,1520
204056,1550,1520
204071,0,1520
204071,1550,1520
204083,1550,1520
204096,1550,1520
204139,1553,1520
204150,1553,1520
204154,1553,1520
204159,1553,1520
204170,1553,1520
204203,1553,1520
204206,1553,1520
204210,1553,1520
204276,1553,1520
204288,1553,1520
204289,1553,1520
204324,1553,1520
204331,1553,1520
204357,1553,1520
204374,1553,1520
204404,1553,1520
204417,1553,1520
204441,1556,1520
204445,1556,1520
204460,1556,1520
204465,1556,1520
204475,1556,1520
204497,1556,1520
204521,1556,1520
204544,1556,1520
204557,1556,1520
204587,1556,1520
204602,1556,1520
204617,1556,1520
204643,1556,1520
204842,1559,1520
204898,1559,1520
204902,1559,1520
204904,1559,1520
204923,1559,1520
204941,1559,1520
204943,1559,1520
205089,1562,1520
205308,1565,1520
205350,1565,1520
205503,1568,1520
205717,1568,1520
340425,1550,1520
348675,1550,1520
351228,1550,1520
355244,1550,1520
357492,1550,1520
357965,1550,1520
361819,1550,1520
362171,1550,1520
366094,1550,1520
368078,1550,1520
371905,1550,1520
373559,1550,1520
578729,1550,1520
30593,1550,1521
33828,1547,1521
34720,1547,1521
122637,1556,1521
122637,1556,1521
124886,1556,1521
125185,1550,1521
125187,0,1521
125187,1544,1521
130255,1553,1521
131229,0,1521
131229,1541,1521
203031,1538,1521
203278,1541,1521
203387,1541,1521
203588,1544,1521
203695,1547,1521
203719,1547,1521
203751,1547,1521
203946,1550,1521
203998,1550,1521
204008,1550,1521
204019,1550,1521
204031,1550,1521
204067,1550,1521
204068,1550,1521
204116,1550,1521
204132,1550,1521
204181,1553,1521
204183,1553,1521
204213,1553,1521
204221,1553,1521
204252,1553,1521
204262,1553,1521
204273,1553,1521
204283,1553,1521
204320,1553,1521
204343,1553,1521
204370,1553,1521
204427,1553,1521
204431,1553,1521
204432,1553,1521
204433,1553,1521
204435,1556,1521
204452,1556,1521
204458,1556,1521
204479,1556,1521
204505,1556,1521
204528,1556,1521
204542,1556,1521
204572,1556,1521
204607,1556,1521
204613,1556,1521
204631,1556,1521
204638,1556,1521
204736,1559,1521
204745,1559,1521
204918,1559,1521
205005,1562,1521
205050,1562,1521
205161,1562,1521
205617,1568,1521
294931,0,1521
363460,1551,1521
556663,0,1521
33844,1565,1522
34132,1559,1522
67848,1547,1522
68217,1547,1522
124070,1553,1522
124364,1559,1522
125000,1541,1522
125515,1550,1522
126653,1547,1522
127006,1544,1522
127936,1553,1522
130902,1556,1522
131460,1556,1522
132184,1559,1522
132796,1550,1522
132854,1553,1522
203621,1544,1522
203733,1547,1522
203773,1547,1522
203806,1547,1522
203830,1547,1522
203835,1547,1522
203856,1547,1522
203899,1547,1522
203900,1547,1522
203957,0,1522
203957,1550,1522
203964,1550,1522
203973,1550,1522
203981,1550,1522
204003,1550,1522
204054,1550,1522
204064,1550,1522
204078,1550,1522
204080,1550,1522
204094,1550,1522
204120,1550,1522
204121,1550,1522
204125,1550,1522
204143,1553,1522
204144,1553,1522
204147,1553,1522
204192,1553,1522
204200,1553,1522
204232,1553,1522
204239,1553,1522
204249,1553,1522
204253,1553,1522
204267,1553,1522
204271,1553,1522
204346,1553,1522
204361,1553,1522
204366,1553,1522
204371,1553,1522
204380,1553,1522
204386,1553,1522
204405,1553,1522
204438,1556,1522
204453,1556,1522
204457,1556,1522
204470,1556,1522
204471,1556,1522
204501,1556,1522
204507,1556,1522
204515,1556,1522
204526,1556,1522
204529,1556,1522
204530,1556,1522
204540,1556,1522
204553,1556,1522
204582,1556,1522
204584,1556,1522
204593,1556,1522
204610,1556,1522
204624,1556,1522
204645,1556,1522
204719,1559,1522
204726,1559,1522
204732,1559,1522
204741,1559,1522
204794,1559,1522
204805,1559,1522
204819,1559,1522
204839,1559,1522
204853,1559,1522
204880,1559,1522
204886,1559,1522
205014,1562,1522
205078,1562,1522
205136,1562,1522
205220,1565,1522
205423,1565,1522
312235,0,1522
317227,0,1522
24550,1553,1523
34259,1553,1523
34617,1553,1523
35065,1544,1523
66819,1553,1523
68468,1553,1523
69158,1553,1523
125521,1553,1523
126439,1553,1523
126458,1553,1523
126483,1553,1523
126502,1568,1523
126546,1553,1523
127166,1553,1523
127181,1553,1523
127506,1553,1523
127589,1553,1523
127786,1553,1523
127824,0,1523
127824,1553,1523
127839,1565,1523
127846,1553,1523
127917,1553,1523
127953,1553,1523
127983,1553,1523
128001,1553,1523
128918,0,1523
128918,1553,1523
128964,1553,1523
128092,1553,1523
128119,1553,1523
128153,1553,1523
128180,0,1523
128180,1553,1523
128239,1553,1523
128444,1553,1523
128562,1550,1523
128601,1553,1523
128660,1553,1523
128751,1553,1523
128762,1553,1523
129128,1553,1523
129432,1553,1523
129474,1553,1523
129487,1553,1523
129490,1553,1523
129794,1553,1523
129873,1553,1523
129923,1553,1523
129937,1553,1523
129943,1553,1523
130132,1553,1523
130152,1553,1523
130159,1553,1523
130306,1571,1523
130385,1553,1523
130508,1559,1523
130862,1553,1523
130943,1553,1523
131027,1553,1523
131093,1556,1523
131168,1553,1523
131241,1553,1523
131506,0,1523
131506,1553,1523
131523,1559,1523
131638,1553,1523
131642,1553,1523
131839,1553,1523
131945,1553,1523
132028,1553,1523
132060,1553,1523
132173,1565,1523
132212,1553,1523
132383,1553,1523
132517,1553,1523
132703,1553,1523
132709,0,1523
132709,1553,1523
132751,1550,1523
132797,1553,1523
132814,1553,1523
132981,1556,1523
133458,1553,1523
133522,1553,1523
133546,1553,1523
133580,1553,1523
133711,1553,1523
134091,1541,1523
203514,1544,1523
203731,1547,1523
203739,1547,1523
203757,1547,1523
203775,1547,1523
203810,1547,1523
203827,1547,1523
203834,1547,1523
203841,1547,1523
203874,1547,1523
203933,1550,1523
203953,1550,1523
204001,1550,1523
204026,0,1523
204026,1550,1523
204028,1550,1523
204065,1550,1523
204079,1550,1523
204092,1550,1523
204136,1550,1523
204158,1553,1523
204166,1553,1523
204179,1553,1523
204207,1553,1523
204212,1553,1523
204235,1553,1523
204242,1553,1523
204250,1553,1523
204254,1553,1523
204281,0,1523
204281,1553,1523
204305,1553,1523
204332,1553,1523
204340,1553,1523
204368,1553,1523
204382,1553,1523
204394,1553,1523
204442,1556,1523
204446,1556,1523
204456,1556,1523
204468,1556,1523
204493,0,1523
204493,1556,1523
204508,1556,1523
204525,1556,1523
204549,1556,1523
204550,1556,1523
204552,1556,1523
204583,1556,1523
204644,1556,1523
204646,1556,1523
204647,1556,1523
204650,1556,1523
204769,1559,1523
204771,1559,1523
204785,1559,1523
204789,1559,1523
204798,1559,1523
204812,1559,1523
204821,1559,1523
204845,1559,1523
204862,1559,1523
204869,0,1523
204869,1559,1523
204896,0,1523
204896,1559,1523
204903,0,1523
204903,1559,1523
204919,1559,1523
204931,1559,1523
205062,1562,1523
205159,1562,1523
205168,1562,1523
205243,1565,1523
205333,1565,1523
205459,1565,1523
205690,1568,1523
224589,1553,1523
226562,0,1523
349245,1553,1523
350083,1553,1523
352675,1553,1523
356225,1553,1523
356556,1553,1523
360136,1553,1523
360508,1553,1523
364248,1553,1523
364444,1553,1523
367015,1553,1523
369482,1553,1523
369856,1553,1523
369983,1553,1523
371444,1553,1523
374059,1553,1523
374631,1553,1523
374735,1553,1523
35112,1550,1524
124891,1556,1524
125235,1544,1524
125582,1565,1524
126780,1562,1524
128128,1556,1524
128566,1559,1524
132155,1568,1524
133409,1556,1524
133600,1544,1524
203814,1547,1524
203894,1547,1524
203910,1550,1524
204093,1550,1524
204140,1553,1524
204163,1553,1524
204164,1553,1524
204177,1553,1524
204178,1553,1524
204199,1553,1524
204223,1553,1524
204224,1553,1524
204227,1553,1524
204236,1553,1524
204265,1553,1524
204284,1553,1524
204286,1553,1524
204294,1553,1524
204299,1553,1524
204301,1553,1524
204313,1553,1524
204315,1553,1524
204321,1553,1524
204327,1553,1524
204347,1553,1524
204354,1553,1524
204376,1553,1524
204392,1553,1524
204399,1553,1524
204421,1553,1524
204463,1556,1524
204469,1556,1524
204480,1556,1524
204495,1556,1524
204513,1556,1524
204516,1556,1524
204547,1556,1524
204600,0,1524
204600,1556,1524
204614,1556,1524
204633,1556,1524
204634,1556,1524
204636,1556,1524
204637,1556,1524
204639,1556,1524
204718,1559,1524
204738,1559,1524
204748,1559,1524
204766,1559,1524
204808,1559,1524
204889,1559,1524
204894,1559,1524
204913,1559,1524
204927,1559,1524
204939,1559,1524
205010,1562,1524
205080,1562,1524
205124,1562,1524
205149,1562,1524
205181,1562,1524
205182,1562,1524
205281,1565,1524
205382,1565,1524
205580,1568,1524
205721,1568,1524
205745,1568,1524
226787,0,1524
34725,1550,1525
67914,1550,1525
68323,0,1525
68323,1565,1525
68480,1535,1525
69011,1547,1525
124734,1547,1525
125002,1559,1525
125300,1556,1525
126298,1571,1525
126500,1553,1525
127530,1547,1525
128340,1544,1525
128511,1571,1525
131030,1553,1525
131662,1547,1525
131753,1562,1525
132276,1568,1525
132896,1544,1525
133492,1553,1525
203566,1544,1525
203938,1550,1525
203993,0,1525
203993,1550,1525
204111,0,1525
204111,1550,1525
204113,1550,1525
204130,1550,1525
204193,1553,1525
204196,1553,1525
204240,1553,1525
204251,1553,1525
204257,1553,1525
204270,1553,1525
204278,1553,1525
204279,0,1525
204279,1553,1525
204291,1553,1525
204316,1553,1525
204334,1553,1525
204389,1553,1525
204437,1556,1525
204459,1556,1525
204489,1556,1525
204509,1556,1525
204520,1556,1525
204533,1556,1525
204558,1556,1525
204566,1556,1525
204567,1556,1525
204574,1556,1525
204585,0,1525
204585,1556,1525
204591,1556,1525
204605,1556,1525
204612,1556,1525
204618,1556,1525
204630,1556,1525
204712,1559,1525
204716,1559,1525
204727,1559,1525
204730,1559,1525
204733,1559,1525
204740,1559,1525
204743,1559,1525
204744,1559,1525
204751,1559,1525
204773,1559,1525
204780,1559,1525
204806,1559,1525
204827,1559,1525
204836,1559,1525
204846,1559,1525
204849,1559,1525
204868,1559,1525
204871,1559,1525
204877,1559,1525
204933,1559,1525
205015,1562,1525
205049,1562,1525
205127,1562,1525
205146,1562,1525
205152,1562,1525
205162,1562,1525
205167,1562,1525
205171,1562,1525
205178,1562,1525
205187,1565,1525
205341,1565,1525
205579,1568,1525
205686,1568,1525
205691,1568,1525
318327,0,1525
24526,1556,1526
30325,1556,1526
33819,1556,1526
34707,1556,1526
34717,1547,1526
67064,1556,1526
68473,1556,1526
68847,1556,1526
69148,1532,1526
69170,1556,1526
125020,1556,1526
125188,1556,1526
126309,1550,1526
126401,1556,1526
126433,1556,1526
126753,1556,1526
126821,1556,1526
127101,1556,1526
127252,1565,1526
127592,1556,1526
127594,1559,1526
127814,1556,1526
127978,1556,1526
128015,1556,1526
128887,1556,1526
128891,1556,1526
128908,1556,1526
128105,1556,1526
128123,0,1526
128123,1556,1526
129068,1556,1526
129255,1556,1526
129596,1556,1526
129855,1556,1526
129983,1553,1526
130060,0,1526
130060,1556,1526
130591,1556,1526
130767,1556,1526
130953,1556,1526
131163,1562,1526
131682,1556,1526
131762,1556,1526
131798,1556,1526
131845,1556,1526
131861,1556,1526
132052,1556,1526
132134,1556,1526
132153,1556,1526
132310,1562,1526
132350,1556,1526
132403,1556,1526
132614,1562,1526
132673,1568,1526
132693,1556,1526
132931,1586,1526
132931,1592,1526
132948,1556,1526
133229,1556,1526
203916,1550,1526
203931,1550,1526
204014,1550,1526
204165,0,1526
204165,1553,1526
204198,1553,1526
204208,1553,1526
204258,1553,1526
204295,1553,1526
204297,1553,1526
204300,1553,1526
204329,1553,1526
204352,1553,1526
204355,1553,1526
204358,1553,1526
204363,1553,1526
204410,1553,1526
204412,1553,1526
204462,0,1526
204462,1556,1526
204473,1556,1526
204478,1556,1526
204485,1556,1526
204502,1556,1526
204506,1556,1526
204535,1556,1526
204586,1556,1526
204590,1556,1526
204594,1556,1526
204651,1556,1526
204715,1559,1526
204734,1559,1526
204750,1559,1526
204768,1559,1526
204778,1559,1526
204793,1559,1526
204802,1559,1526
204817,1559,1526
204829,1559,1526
204840,1559,1526
204850,1559,1526
204854,1559,1526
204873,1559,1526
204875,1559,1526
204879,1559,1526
204884,1559,1526
204890,1559,1526
204909,1559,1526
204924,1559,1526
204930,1559,1526
204980,1562,1526
205008,1562,1526
205035,1562,1526
205070,1562,1526
205131,1562,1526
205138,1562,1526
205158,1562,1526
205260,1565,1526
205402,0,1526
205402,1565,1526
205413,1565,1526
205418,1565,1526
205501,1568,1526
205571,1568,1526
205620,1568,1526
205673,1568,1526
205728,1568,1526
205981,0,1526
205981,1571,1526
206009,1571,1526
220417,0,1526
220417,1556,1526
228617,0,1526
229471,0,1526
229964,0,1526
230485,0,1526
340973,1556,1526
352557,1556,1526
353045,1556,1526
356575,1556,1526
358277,1556,1526
359756,1556,1526
364699,1556,1526
364964,1556,1526
368738,1556,1526
369133,1556,1526
371155,1556,1526
371196,1556,1526
68324,1556,1527
68509,1553,1527
124715,1547,1527
125049,1550,1527
125311,1553,1527
126464,1562,1527
126679,0,1527
126679,1562,1527
128351,1562,1527
129176,1565,1527
130020,1565,1527
130098,1571,1527
130719,0,1527
130719,1556,1527
131114,1562,1527
133545,1550,1527
203917,1550,1527
203944,1550,1527
204084,1550,1527
204110,1550,1527
204214,1553,1527
204231,1553,1527
204238,1553,1527
204243,0,1527
204243,1553,1527
204275,1553,1527
204314,1553,1527
204319,1553,1527
204325,1553,1527
204328,1553,1527
204373,1553,1527
204398,1553,1527
204419,1553,1527
204440,1556,1527
204448,1556,1527
204476,1556,1527
204482,1556,1527
204499,1556,1527
204504,1556,1527
204523,1556,1527
204545,1556,1527
204554,1556,1527
204555,1556,1527
204556,1556,1527
204559,1556,1527
204561,1556,1527
204563,1556,1527
204564,1556,1527
204576,1556,1527
204589,0,1527
204589,1556,1527
204597,1556,1527
204599,1556,1527
204615,1556,1527
204622,1556,1527
204640,0,1527
204640,1556,1527
204652,1556,1527
204739,1559,1527
204746,1559,1527
204749,1559,1527
204776,1559,1527
204781,1559,1527
204787,1559,1527
204790,1559,1527
204795,1559,1527
204804,0,1527
204804,1559,1527
204816,0,1527
204816,1559,1527
204841,0,1527
204841,1559,1527
204844,1559,1527
204865,1559,1527
204878,1559,1527
204921,1559,1527
204925,1559,1527
204934,1559,1527
204936,1559,1527
204940,1559,1527
204965,1562,1527
205001,1562,1527
205041,1562,1527
205058,1562,1527
205074,1562,1527
205079,1562,1527
205095,1562,1527
205139,1562,1527
205156,1562,1527
205176,1562,1527
205179,1562,1527
205256,1565,1527
205303,0,1527
205303,1565,1527
205311,1565,1527
205319,1565,1527
205356,0,1527
205356,1565,1527
205385,1565,1527
205386,1565,1527
205392,1565,1527
205406,0,1527
205406,1565,1527
205421,1565,1527
205422,1565,1527
205439,1565,1527
205532,1568,1527
205643,1568,1527
205671,1568,1527
205701,1568,1527
205957,1571,1527
323023,0,1527
325892,0,1527
69235,1565,1528
69235,0,1528
125339,1556,1528
126494,1568,1528
126704,1565,1528
126858,1562,1528
127546,1559,1528
127821,1556,1528
128322,1559,1528
128818,1562,1528
129787,1553,1528
129895,1562,1528
130310,1553,1528
131203,1568,1528
131274,1565,1528
131681,1553,1528
132347,1565,1528
132351,0,1528
132351,1553,1528
133083,1562,1528
133262,1565,1528
203975,1550,1528
204047,1550,1528
204152,1553,1528
204167,1553,1528
204188,1553,1528
204229,1553,1528
204244,1553,1528
204266,1553,1528
204318,1553,1528
204396,1553,1528
204439,1556,1528
204451,1556,1528
204461,1556,1528
204490,1556,1528
204500,1556,1528
204510,1556,1528
204511,1556,1528
204519,1556,1528
204532,1556,1528
204534,1556,1528
204541,1556,1528
204560,1556,1528
204577,1556,1528
204578,1556,1528
204616,0,1528
204616,1556,1528
204629,0,1528
204629,1556,1528
204713,0,1528
204713,1559,1528
204723,1559,1528
204725,1559,1528
204737,1559,1528
204747,1559,1528
204754,1559,1528
204758,1559,1528
204761,1559,1528
204774,1559,1528
204791,1559,1528
204811,1559,1528
204823,1559,1528
204848,0,1528
204848,1559,1528
204855,1559,1528
204860,1559,1528
204866,1559,1528
204881,1559,1528
204901,1559,1528
204911,1559,1528
204916,1559,1528
204922,1559,1528
204928,1559,1528
204935,1559,1528
204947,1562,1528
204962,1562,1528
204970,1562,1528
204977,1562,1528
204998,0,1528
204998,1562,1528
204999,1562,1528
205006,1562,1528
205011,1562,1528
205023,1562,1528
205038,1562,1528
205047,1562,1528
205076,1562,1528
205081,1562,1528
205083,1562,1528
205093,1562,1528
205101,1562,1528
205118,1562,1528
205129,1562,1528
205144,1562,1528
205145,1562,1528
205151,1562,1528
205154,1562,1528
205157,1562,1528
205163,1562,1528
205169,1562,1528
205289,1565,1528
205293,1565,1528
205305,0,1528
205305,1565,1528
205354,1565,1528
205366,1565,1528
205416,1565,1528
205429,1565,1528
205433,1565,1528
205443,1565,1528
205447,1565,1528
205458,1565,1528
205480,1568,1528
205510,1568,1528
205541,1568,1528
205634,1568,1528
205662,1568,1528
205680,1568,1528
205688,1568,1528
205695,1568,1528
205998,1571,1528
207469,1592,1528
207485,1592,1528
207516,1592,1528
207560,1592,1528
211621,0,1528
228268,0,1528
323929,0,1528
324173,0,1528
33831,1559,1529
34287,1559,1529
34524,1559,1529
34669,1559,1529
68237,1559,1529
68851,1559,1529
69180,1559,1529
69185,1559,1529
69186,1559,1529
69196,1565,1529
69326,1559,1529
123940,1559,1529
124791,1559,1529
124930,0,1529
124930,1559,1529
126472,1559,1529
127545,1559,1529
127562,1568,1529
127579,1559,1529
128425,1559,1529
128775,1565,1529
128784,1559,1529
129056,1559,1529
129080,1559,1529
129081,1559,1529
129118,1559,1529
129281,1559,1529
129359,0,1529
129359,1559,1529
129690,1559,1529
129729,1559,1529
130282,1559,1529
130321,1559,1529
130403,1571,1529
130467,1559,1529
130579,1559,1529
130660,1559,1529
130872,1559,1529
131032,1559,1529
131147,1559,1529
131182,1559,1529
131464,1559,1529
131595,1565,1529
131668,1559,1529
131864,1559,1529
132065,1559,1529
132495,1559,1529
132594,1559,1529
132595,1559,1529
133142,1559,1529
133421,1559,1529
133601,1559,1529
203927,1550,1529
204142,1553,1529
204169,1553,1529
204172,1553,1529
204176,1553,1529
204190,1553,1529
204228,1553,1529
204259,1553,1529
204287,1553,1529
204312,1553,1529
204428,1553,1529
204455,1556,1529
204474,1556,1529
204486,1556,1529
204494,1556,1529
204538,1556,1529
204568,1556,1529
204611,1556,1529
204714,1559,1529
204753,1559,1529
204755,1559,1529
204777,1559,1529
204784,1559,1529
204786,1559,1529
204800,1559,1529
204813,1559,1529
204820,0,1529
204820,1559,1529
204824,1559,1529
204832,1559,1529
204867,1559,1529
204887,1559,1529
204888,1559,1529
204892,1559,1529
204926,1559,1529
204932,1559,1529
204942,1559,1529
204945,1562,1529
204987,1562,1529
205004,1562,1529
205017,1562,1529
205029,1562,1529
205044,1562,1529
205098,1562,1529
205106,1562,1529
205120,1562,1529
205121,1562,1529
205189,1565,1529
205191,1565,1529
205224,1565,1529
205262,1565,1529
205263,1565,1529
205278,1565,1529
205328,1565,1529
205346,1565,1529
205351,1565,1529
205394,0,1529
205394,1565,1529
205395,1565,1529
205445,1565,1529
205601,1568,1529
205639,0,1529
205639,1568,1529
205716,1568,1529
205735,1568,1529
205736,1568,1529
205744,1568,1529
205787,1571,1529
207490,1592,1529
228691,0,1529
230908,0,1529
294964,0,1529
342383,1559,1529
349356,1559,1529
352154,1559,1529
353621,0,1529
353621,1559,1529
354152,1559,1529
356346,1559,1529
356506,1559,1529
365058,1559,1529
365577,1559,1529
367444,1559,1529
367780,1559,1529
372506,1559,1529
372985,1559,1529
373561,1559,1529
441181,1559,1529
124816,0,1530
124816,1556,1530
124932,1556,1530
126533,1565,1530
127682,1565,1530
128631,1568,1530
130303,1568,1530
131800,1565,1530
133424,1562,1530
203996,1550,1530
204197,1553,1530
204436,1556,1530
204481,1556,1530
204484,1556,1530
204496,0,1530
204496,1556,1530
204539,0,1530
204539,1556,1530
204565,1556,1530
204573,1556,1530
204604,1556,1530
204623,1556,1530
204626,1556,1530
204648,1556,1530
204717,1559,1530
204720,1559,1530
204729,1559,1530
204735,1559,1530
204760,1559,1530
204765,1559,1530
204775,1559,1530
204783,1559,1530
204810,1559,1530
204825,1559,1530
204830,1559,1530
204831,1559,1530
204837,1559,1530
204872,1559,1530
204899,1559,1530
204910,0,1530
204910,1559,1530
204914,1559,1530
204950,1562,1530
204972,1562,1530
204976,1562,1530
204983,1562,1530
204992,1562,1530
205020,1562,1530
205021,1562,1530
205022,1562,1530
205032,1562,1530
205033,1562,1530
205052,1562,1530
205056,1562,1530
205059,1562,1530
205066,1562,1530
205071,1562,1530
205072,1562,1530
205077,1562,1530
205082,1562,1530
205085,1562,1530
205119,1562,1530
205130,1562,1530
205137,1562,1530
205143,1562,1530
205160,1562,1530
